timestamp,open,high,low,close,volume,year,day,returns,target,sma,ema,bbh,bbm,bbl,volatility,rsi,close_mom_7
2019-04-06,5004.96,5205.0,4928.59,5043.89,41770.842313,2019,Saturday,0.01,5170.27,4578.43,4666.8,5379.61,4578.43,3777.24,432.69,86.6,0.22
2019-04-07,5042.07,5234.0,5026.0,5170.27,37615.486804,2019,Sunday,0.03,5236.9,4712.27,4761.07,5465.28,4712.27,3959.26,406.67,87.07,0.23
2019-04-08,5170.27,5305.0,5039.0,5236.9,50178.430782,2019,Monday,0.01,5150.0,4864.6,4863.37,5483.16,4864.6,4246.05,334.06,88.48,0.26
2019-04-09,5238.38,5238.4,5076.68,5150.0,34067.012311,2019,Tuesday,-0.02,5308.25,5020.65,4956.75,5281.7,5020.65,4759.6,140.98,89.16,0.26
2019-04-10,5150.0,5422.0,5135.0,5308.25,40073.620471,2019,Wednesday,0.03,5017.37,5062.47,5005.06,5297.97,5062.47,4826.96,127.19,82.39,0.06
2019-04-11,5307.86,5332.67,4927.0,5017.37,54696.600686,2019,Thursday,-0.05,5048.01,5116.13,5080.86,5378.48,5116.13,4853.78,141.68,84.67,0.08
2019-04-12,5017.37,5080.58,4861.22,5048.01,33276.678614,2019,Friday,0.01,5045.22,5133.09,5064.99,5348.09,5133.09,4918.09,116.11,67.39,0.02
2019-04-13,5047.0,5099.0,5004.0,5045.22,17292.456802,2019,Saturday,-0.0,5131.3,5139.24,5060.74,5341.3,5139.24,4937.18,109.12,68.13,0.01
2019-04-14,5047.45,5152.99,5000.0,5131.3,18281.607739,2019,Sunday,0.02,5024.95,5139.43,5056.86,5341.13,5139.43,4937.73,108.93,67.98,0.0
2019-04-15,5131.28,5167.38,4950.0,5024.95,29057.191581,2019,Monday,-0.02,5173.72,5133.86,5075.47,5334.0,5133.86,4933.73,108.08,70.17,-0.01
2019-04-16,5024.95,5197.72,5003.94,5173.72,24242.229493,2019,Tuesday,0.03,5202.82,5103.59,5062.84,5296.19,5103.59,4910.98,104.02,64.31,-0.04
2019-04-17,5173.72,5230.4,5146.8,5202.82,23307.536134,2019,Wednesday,0.01,5258.44,5106.97,5090.56,5303.52,5106.97,4910.42,106.15,68.3,0.0
2019-04-18,5202.41,5287.0,5198.8,5258.44,22619.239001,2019,Thursday,0.01,5258.68,5091.91,5118.63,5232.71,5091.91,4951.11,76.04,69.03,-0.02
2019-04-19,5258.44,5320.0,5175.0,5258.68,24611.236323,2019,Friday,0.0,5291.73,5126.35,5153.58,5292.94,5126.35,4959.76,89.97,70.43,0.05
2019-04-20,5258.68,5333.42,5230.1,5291.73,19168.908274,2019,Saturday,0.01,5256.14,5156.45,5179.85,5331.45,5156.45,4981.44,94.51,70.43,0.04
2019-04-21,5292.91,5314.35,5165.0,5256.14,25549.570939,2019,Sunday,-0.01,5357.14,5191.66,5207.82,5362.12,5191.66,5021.21,92.06,71.33,0.05
2019-04-22,5257.41,5400.0,5208.35,5357.14,29563.852309,2019,Monday,0.02,5493.31,5209.5,5219.9,5377.06,5209.5,5041.94,90.49,68.91,0.02
2019-04-23,5357.14,5600.0,5332.41,5493.31,41262.103917,2019,Tuesday,0.03,5415.0,5256.95,5254.21,5366.79,5256.95,5147.12,59.32,71.83,0.07
2019-04-24,5490.91,5582.2,5333.35,5415.0,48224.152413,2019,Wednesday,-0.01,5219.9,5302.61,5313.99,5480.62,5302.61,5124.59,96.14,75.2,0.06
2019-04-25,5415.0,5491.84,5102.0,5219.9,49636.089948,2019,Thursday,-0.04,5314.1,5332.92,5339.24,5504.8,5332.92,5161.04,92.83,70.01,0.04
2019-04-26,5220.47,5510.0,5161.62,5314.1,48912.294513,2019,Friday,0.02,5295.69,5327.41,5309.4,5510.58,5327.41,5144.25,98.92,59.06,-0.01
2019-04-27,5315.0,5342.5,5257.67,5295.69,15422.896935,2019,Saturday,-0.0,5307.52,5335.33,5310.58,5510.55,5335.33,5160.11,94.63,62.14,0.01
2019-04-28,5295.69,5340.0,5259.48,5307.52,14371.433869,2019,Sunday,0.0,5238.14,5335.9,5306.86,5510.57,5335.9,5161.22,94.34,61.17,0.0
2019-04-29,5309.81,5332.0,5178.8,5238.14,19918.135079,2019,Monday,-0.01,5320.81,5343.24,5307.02,5507.92,5343.24,5178.55,88.94,61.58,0.01
2019-04-30,5238.14,5339.98,5192.15,5320.81,22238.06823,2019,Tuesday,0.02,5383.2,5326.24,5289.8,5505.59,5326.24,5146.89,96.86,57.7,-0.02
2019-05-01,5321.94,5402.0,5316.2,5383.2,17217.473216,2019,Wednesday,0.01,5492.87,5301.59,5297.55,5419.08,5301.59,5184.1,63.45,60.87,-0.03
2019-05-02,5383.2,5538.0,5370.0,5492.87,22795.787835,2019,Thursday,0.02,5772.69,5297.05,5318.97,5397.94,5297.05,5196.17,54.48,63.11,-0.01
2019-05-03,5494.81,5844.0,5477.57,5772.69,46297.172849,2019,Friday,0.05,5829.45,5336.05,5362.44,5486.4,5336.05,5185.7,81.2,66.73,0.05
2019-05-04,5770.62,5900.0,5587.45,5829.45,39682.408991,2019,Saturday,0.01,5775.62,5401.56,5465.0,5739.36,5401.56,5063.76,182.43,73.79,0.09
2019-05-05,5829.83,5839.9,5696.0,5775.62,23822.543775,2019,Sunday,-0.01,5747.79,5477.81,5556.12,5912.63,5477.81,5042.99,234.83,74.95,0.1
2019-05-06,5773.18,5805.0,5619.14,5747.79,25256.596325,2019,Monday,-0.0,5846.34,5544.68,5610.99,5997.77,5544.68,5091.59,244.7,71.7,0.09
2019-05-07,5749.92,6028.41,5747.74,5846.34,39905.064422,2019,Tuesday,0.02,5987.29,5617.49,5645.19,6009.87,5617.49,5225.11,211.91,70.02,0.1
2019-05-08,5846.34,6014.72,5772.2,5987.29,23074.05152,2019,Wednesday,0.02,6209.18,5692.57,5695.48,6025.81,5692.57,5359.32,179.97,72.49,0.1
2019-05-09,5986.66,6224.55,5983.71,6209.18,27453.011436,2019,Thursday,0.04,6373.33,5778.86,5768.43,6054.92,5778.86,5502.81,149.09,75.58,0.11
2019-05-10,6209.95,6468.92,6172.0,6373.33,36623.61079,2019,Friday,0.03,7076.22,5881.19,5878.62,6186.8,5881.19,5575.59,165.04,79.5,0.13
2019-05-11,6375.16,7343.99,6372.85,7076.22,74022.424393,2019,Saturday,0.11,6967.31,5967.0,6002.3,6409.28,5967.0,5524.72,238.86,81.82,0.1
2019-05-12,7076.24,7521.78,6750.0,6967.31,86948.975339,2019,Sunday,-0.02,7790.71,6145.11,6270.78,7017.45,6145.11,5272.77,471.12,88.05,0.21
2019-05-13,6968.24,8100.0,6870.0,7790.71,85804.735333,2019,Monday,0.12,7947.56,6315.35,6444.91,7291.74,6315.35,5338.97,527.31,83.29,0.21
2019-05-14,7795.62,8366.0,7599.56,7947.56,76583.722603,2019,Tuesday,0.02,7946.71,6607.2,6781.36,7900.4,6607.2,5313.99,698.41,88.4,0.36
2019-05-15,7945.26,8116.28,7883.38,7946.71,7684.296323,2019,Wednesday,-0.0,7866.59,6907.37,7072.91,8324.33,6907.37,5490.41,765.25,89.08,0.36
2019-05-16,8169.08,8320.0,7705.0,7866.59,69630.513996,2019,Thursday,-0.01,7355.26,7187.29,7291.36,8539.28,7187.29,5835.29,730.16,89.05,0.33
2019-05-17,7868.67,7925.0,6913.0,7355.26,88752.008159,2019,Friday,-0.07,7257.45,7424.06,7435.17,8573.25,7424.06,6274.87,620.64,86.05,0.27
2019-05-18,7355.28,7458.0,7156.61,7257.45,37054.944779,2019,Saturday,-0.01,8148.48,7564.34,7415.19,8347.77,7564.34,6780.91,423.1,69.83,0.15
2019-05-19,7257.32,8275.09,7243.08,8148.48,65577.442058,2019,Sunday,0.12,7938.15,7590.23,7375.76,8317.38,7590.23,6863.08,392.71,67.22,0.03
2019-05-20,8147.94,8156.03,7553.0,7938.15,65859.208564,2019,Monday,-0.03,7904.87,7758.97,7568.94,8368.24,7758.97,7149.69,329.05,76.01,0.17
2019-05-21,7937.16,8042.32,7771.0,7904.87,52301.752247,2019,Tuesday,-0.0,7628.43,7780.03,7661.24,8402.29,7780.03,7157.77,336.06,71.16,0.02
2019-05-22,7904.48,8016.0,7465.0,7628.43,49136.994589,2019,Wednesday,-0.03,7851.51,7773.93,7722.15,8390.31,7773.93,7157.55,332.89,70.39,-0.01
2019-05-23,7627.8,7940.98,7461.0,7851.51,49648.184701,2019,Thursday,0.03,7964.87,7728.46,7698.72,8334.02,7728.46,7122.91,327.04,64.21,-0.04
2019-05-24,7849.95,8130.0,7766.0,7964.87,46664.785325,2019,Friday,0.01,8025.41,7726.31,7736.92,8329.99,7726.31,7122.63,326.02,66.75,-0.0
2019-05-25,7964.52,8091.8,7908.34,8025.41,28414.328817,2019,Saturday,0.01,8614.43,7813.39,7793.9,8350.0,7813.39,7276.79,289.8,67.99,0.08
2019-05-26,8023.0,8740.0,7833.42,8614.43,49652.144567,2019,Sunday,0.07,8756.32,7923.1,7851.78,8221.21,7923.1,7624.99,161.0,68.67,0.11
2019-05-27,8612.54,8908.32,8589.0,8756.32,51886.768793,2019,Monday,0.02,8715.64,7989.67,8042.44,8551.12,7989.67,7428.22,303.22,74.32,0.06
2019-05-28,8752.52,8798.49,8510.63,8715.64,31470.551534,2019,Tuesday,-0.0,8645.68,8106.55,8220.91,8877.86,8106.55,7335.23,416.56,75.47,0.1
2019-05-29,8716.87,8750.0,8406.6,8645.68,33880.865922,2019,Wednesday,-0.01,8269.54,8222.37,8344.59,9076.78,8222.37,7367.96,461.43,74.44,0.1
2019-05-30,8646.5,9074.26,8005.0,8269.54,70379.998521,2019,Thursday,-0.04,8555.0,8367.69,8419.87,9106.85,8367.69,7628.54,399.19,72.61,0.13
2019-05-31,8267.1,8594.0,8108.5,8555.0,44727.49162,2019,Friday,0.03,8544.07,8427.41,8382.28,9048.17,8427.41,7806.65,335.25,63.55,0.05
2019-06-01,8555.0,8626.0,8442.36,8544.07,31868.234157,2019,Saturday,-0.0,8725.98,8511.72,8425.46,9005.64,8511.72,8017.79,266.75,66.92,0.07
2019-06-02,8545.1,8814.78,8524.0,8725.98,27835.133265,2019,Sunday,0.02,8115.82,8585.81,8455.11,8881.54,8585.81,8290.08,159.71,66.67,0.06
2019-06-03,8726.0,8800.95,8080.8,8115.82,45692.965104,2019,Monday,-0.07,7687.03,8601.75,8522.83,8913.52,8601.75,8289.98,168.38,68.8,0.01
2019-06-04,8115.66,8115.66,7481.02,7687.03,74143.948941,2019,Tuesday,-0.05,7776.5,8510.25,8421.08,8940.35,8510.25,8080.15,232.28,55.91,-0.07
2019-06-05,7687.04,7896.7,7572.78,7776.5,48679.656455,2019,Wednesday,0.01,7786.7,8363.3,8237.57,9042.83,8363.3,7683.77,366.99,48.97,-0.12
2019-06-06,7778.08,7868.13,7444.58,7786.7,36624.118747,2019,Thursday,0.0,7980.53,8239.13,8122.3,8981.62,8239.13,7496.65,400.99,50.36,-0.1
2019-06-07,7787.57,8100.0,7737.49,7980.53,33942.225658,2019,Friday,0.02,7893.62,8170.16,8038.4,8975.58,8170.16,7364.74,434.98,50.52,-0.06
2019-06-08,7978.94,8044.65,7751.0,7893.62,22657.329634,2019,Saturday,-0.01,7628.13,8088.09,8023.93,8834.87,8088.09,7341.31,403.31,53.67,-0.07
2019-06-09,7895.28,7935.0,7506.66,7628.13,31568.465157,2019,Sunday,-0.03,7982.75,7995.17,7991.35,8647.81,7995.17,7342.53,352.47,52.07,-0.08
2019-06-10,7627.57,8020.0,7511.0,7982.75,36756.078468,2019,Monday,0.05,7884.9,7838.33,7900.55,8153.51,7838.33,7523.15,170.22,47.42,-0.13
2019-06-11,7981.0,8010.0,7692.23,7884.9,30334.999427,2019,Tuesday,-0.01,8127.64,7819.32,7921.1,8075.86,7819.32,7562.79,138.55,53.41,-0.02
2019-06-12,7884.9,8200.0,7788.99,8127.64,41597.082622,2019,Wednesday,0.03,8218.54,7847.59,7912.05,8082.26,7847.59,7612.92,126.74,51.66,0.03
2019-06-13,8127.64,8309.82,8010.03,8218.54,30467.764341,2019,Thursday,0.01,8650.0,7897.75,7965.95,8192.6,7897.75,7602.91,159.24,55.55,0.05
2019-06-14,8216.44,8684.41,8144.32,8650.0,39835.246255,2019,Friday,0.05,8808.7,7959.44,8029.1,8310.82,7959.44,7608.07,189.77,56.94,0.06
2019-06-15,8650.88,8864.99,8567.63,8808.7,31791.636039,2019,Saturday,0.02,8953.33,8055.08,8184.32,8654.35,8055.08,7455.82,323.64,62.9,0.08
2019-06-16,8810.77,9333.0,8760.0,8953.33,63289.251219,2019,Sunday,0.02,9313.96,8185.81,8340.42,8960.67,8185.81,7410.95,418.47,64.82,0.12
2019-06-17,8953.0,9444.0,8950.0,9313.96,47895.485374,2019,Monday,0.04,9081.55,8375.12,8493.64,9159.95,8375.12,7590.3,423.85,66.53,0.17
2019-06-18,9312.13,9336.36,8950.0,9081.55,51554.569401,2019,Tuesday,-0.02,9255.49,8565.3,8698.72,9507.09,8565.3,7623.5,508.63,70.39,0.17
2019-06-19,9081.97,9304.0,8960.0,9255.49,32147.706495,2019,Wednesday,0.02,9517.12,8736.25,8794.43,9547.32,8736.25,7925.17,438.03,65.17,0.15
2019-06-20,9253.76,9590.0,9175.2,9517.12,34556.053982,2019,Thursday,0.03,10159.86,8897.37,8909.7,9601.93,8897.37,8192.8,380.51,67.14,0.14
2019-06-21,9518.06,10174.99,9518.06,10159.86,50484.415892,2019,Friday,0.07,10729.5,9082.88,9061.55,9644.05,9082.88,8521.71,303.07,69.88,0.16
2019-06-22,10159.86,11160.0,9921.72,10729.5,104169.447976,2019,Saturday,0.06,10906.07,9298.57,9336.13,10125.94,9298.57,8471.21,446.83,75.34,0.17
2019-06-23,10729.0,11392.64,10555.18,10906.07,57445.323945,2019,Sunday,0.02,11056.59,9572.97,9684.47,10763.04,9572.97,8382.91,642.71,78.97,0.22
2019-06-24,10905.95,11143.63,10620.8,11056.59,43101.045285,2019,Monday,0.01,11820.86,9851.94,9989.87,11230.73,9851.94,8473.14,744.64,79.96,0.22
2019-06-25,11056.59,11850.0,11026.0,11820.86,61276.686648,2019,Tuesday,0.07,13093.8,10100.88,10256.55,11623.07,10100.88,8578.69,822.08,80.79,0.19
2019-06-26,11821.28,13970.0,11741.0,13093.8,155930.147386,2019,Wednesday,0.11,11329.99,10492.21,10647.63,12165.9,10492.21,8818.52,903.89,84.33,0.3
2019-06-27,13098.38,13478.04,10525.1,11329.99,173894.820889,2019,Thursday,-0.13,12400.63,11040.54,11259.17,13183.47,11040.54,8897.61,1157.31,88.22,0.41
2019-06-28,11329.99,12480.0,10982.88,12400.63,95795.203964,2019,Friday,0.09,11903.13,11299.52,11276.88,13044.68,11299.52,9554.37,942.49,64.37,0.19
2019-06-29,12407.06,12441.54,11475.02,11903.13,69642.074157,2019,Saturday,-0.04,10854.1,11619.63,11557.81,13227.83,11619.63,10011.43,868.53,69.72,0.22
2019-06-30,11903.13,12180.0,10766.03,10854.1,84512.530443,2019,Sunday,-0.09,10624.93,11787.3,11644.14,13225.01,11787.3,10349.58,776.46,64.85,0.11
2019-07-01,10854.1,11282.28,10030.0,10624.93,90962.268271,2019,Monday,-0.02,10842.85,11779.87,11446.63,13236.13,11779.87,10323.61,786.47,55.96,-0.0
2019-07-02,10624.9,10938.75,9727.0,10842.85,109561.038728,2019,Tuesday,0.02,11940.0,11718.21,11241.21,13320.94,11718.21,10115.47,865.58,54.22,-0.04
2019-07-03,10844.98,11991.89,10841.04,11940.0,96815.90029,2019,Wednesday,0.1,11145.67,11578.49,11141.62,13288.03,11578.49,9868.95,923.26,55.63,-0.08
2019-07-04,11940.0,12000.0,11055.0,11145.67,66512.221892,2019,Thursday,-0.07,10970.73,11413.66,11341.21,12669.22,11413.66,10158.1,678.08,62.02,-0.09
2019-07-05,11145.67,11406.83,10796.44,10970.73,63534.350582,2019,Friday,-0.02,11256.49,11387.33,11292.33,12656.46,11387.33,10118.2,685.41,55.76,-0.02
2019-07-06,10982.41,11665.0,10964.51,11256.49,51469.496331,2019,Saturday,0.03,11406.24,11183.06,11211.93,12160.93,11183.06,10205.19,528.11,54.46,-0.12
2019-07-07,11256.45,11538.0,11094.37,11406.24,38884.795599,2019,Sunday,0.01,12238.6,11090.68,11223.07,11883.71,11090.68,10297.65,428.28,56.26,-0.05
2019-07-08,11410.0,12338.03,11220.0,12238.6,52182.367215,2019,Monday,0.07,12543.41,11169.56,11268.86,11962.61,11169.56,10376.51,428.29,57.21,0.05
2019-07-09,12238.6,12794.73,12068.0,12543.41,78442.130343,2019,Tuesday,0.02,12108.37,11400.08,11511.3,12348.72,11400.08,10451.44,512.32,62.15,0.15
2019-07-10,12548.51,13147.08,11569.0,12108.37,109246.044997,2019,Wednesday,-0.03,11342.89,11643.02,11769.32,12753.6,11643.02,10532.44,599.78,63.79,0.16
2019-07-11,12108.11,12111.73,11000.0,11342.89,87506.461058,2019,Thursday,-0.06,11757.22,11667.07,11854.09,12809.18,11667.07,10524.96,616.81,59.79,0.01
2019-07-12,11342.88,11885.0,11073.0,11757.22,56321.858281,2019,Friday,0.04,11355.76,11695.25,11726.29,12793.4,11695.25,10597.09,593.07,53.45,0.02
2019-07-13,11757.22,11799.98,10830.0,11355.76,54245.594548,2019,Saturday,-0.03,10174.18,11807.6,11734.02,12733.71,11807.6,10881.49,500.16,56.16,0.07
2019-07-14,11355.78,11452.0,10103.0,10174.18,72517.579236,2019,Sunday,-0.1,10838.72,11821.78,11639.46,12716.2,11821.78,10927.37,483.04,52.94,0.01
2019-07-15,10174.18,11100.0,9860.0,10838.72,81922.426332,2019,Monday,0.07,9439.59,11645.78,11273.14,13104.75,11645.78,10186.8,787.93,44.8,-0.11
2019-07-16,10833.78,11028.0,9350.01,9439.59,97219.443413,2019,Tuesday,-0.13,9667.92,11445.79,11164.53,12908.66,11445.79,9982.92,790.04,49.5,-0.11
2019-07-17,9430.17,9957.0,9060.0,9667.92,84942.672717,2019,Wednesday,0.02,10627.16,11002.39,10733.3,12724.32,11002.39,9280.46,929.95,41.49,-0.25
2019-07-18,9668.86,10788.0,9252.0,10627.16,80283.310252,2019,Thursday,0.1,10504.29,10653.75,10466.95,12326.33,10653.75,8981.18,903.29,43.11,-0.2
2019-07-19,10628.64,10769.71,10121.84,10504.29,56546.932133,2019,Friday,-0.01,10740.23,10551.51,10507.0,12127.8,10551.51,8975.21,851.3,49.44,-0.06
2019-07-20,10505.78,11068.99,10350.0,10740.23,47331.899848,2019,Saturday,0.02,10589.45,10372.52,10506.33,11608.29,10372.52,9136.75,667.39,48.69,-0.11
2019-07-21,10740.27,10817.9,10288.0,10589.45,38834.287935,2019,Sunday,-0.01,10340.31,10284.58,10564.8,11295.04,10284.58,9274.13,545.71,50.24,-0.05
2019-07-22,10590.15,10683.16,10100.0,10340.31,40467.954839,2019,Monday,-0.02,9864.91,10343.91,10570.96,11370.11,10343.91,9317.71,554.21,49.22,0.04
2019-07-23,10343.08,10343.97,9822.0,9864.91,47624.37071,2019,Tuesday,-0.05,9763.28,10272.71,10513.3,11217.65,10272.71,9327.77,510.33,47.49,-0.05
2019-07-24,9864.78,9937.0,9525.0,9763.28,43475.380377,2019,Wednesday,-0.01,9879.87,10333.47,10351.2,11092.78,10333.47,9574.16,410.07,44.3,0.05
2019-07-25,9763.4,10175.0,9720.03,9879.87,37873.354728,2019,Thursday,0.01,9824.0,10347.09,10204.22,11060.16,10347.09,9634.02,385.1,43.62,0.01
2019-07-26,9882.15,9889.98,9637.0,9824.0,27167.463217,2019,Friday,-0.01,9476.52,10240.33,10123.13,10977.09,10240.33,9503.58,397.89,44.66,-0.07
2019-07-27,9824.0,10188.66,9333.0,9476.52,43809.778301,2019,Saturday,-0.04,9541.54,10143.15,10048.35,10894.32,10143.15,9391.98,405.68,44.24,-0.06
2019-07-28,9478.92,9594.99,9165.0,9541.54,29401.022937,2019,Sunday,0.01,9507.64,9962.62,9905.39,10658.41,9962.62,9266.83,375.77,41.61,-0.12
2019-07-29,9541.54,9729.0,9395.0,9507.64,29021.937411,2019,Monday,-0.0,9574.21,9812.92,9814.43,10333.76,9812.92,9292.08,281.28,42.3,-0.1
2019-07-30,9509.07,9714.28,9402.0,9574.21,32536.368834,2019,Tuesday,0.01,10080.53,9693.97,9737.73,10024.1,9693.97,9363.83,178.29,42.02,-0.08
2019-07-31,9575.0,10109.8,9555.0,10080.53,39515.35456,2019,Wednesday,0.05,10374.99,9652.44,9696.85,9958.36,9652.44,9346.52,165.22,42.82,-0.03
2019-08-01,10080.53,10467.86,9863.46,10374.99,41727.637028,2019,Thursday,0.03,10523.75,9697.76,9792.77,10125.63,9697.76,9269.89,231.08,48.62,0.03
2019-08-02,10375.0,10670.0,10281.35,10523.75,42990.444221,2019,Friday,0.01,10816.86,9768.49,9938.33,10405.82,9768.49,9131.16,344.2,51.69,0.05
2019-08-03,10523.75,10904.77,10497.93,10816.86,33802.318824,2019,Saturday,0.03,10929.23,9868.45,10084.68,10699.36,9868.45,9037.54,448.74,53.21,0.07
2019-08-04,10816.86,11040.0,10552.0,10929.23,39924.745141,2019,Sunday,0.01,11828.8,10059.93,10267.73,11044.8,10059.93,9075.06,531.89,56.14,0.14
2019-08-05,10929.99,11937.52,10927.8,11828.8,65153.673713,2019,Monday,0.08,11481.69,10258.17,10433.1,11302.69,10258.17,9213.65,564.11,57.25,0.15
2019-08-06,11830.0,12330.7,11226.7,11481.69,76705.389875,2019,Tuesday,-0.03,11975.03,10589.77,10782.03,11908.46,10589.77,9271.07,712.18,64.88,0.24
2019-08-07,11481.69,12141.17,11382.84,11975.03,69173.390353,2019,Wednesday,0.04,11999.77,10862.26,10956.94,12005.58,10862.26,9718.95,617.46,60.4,0.2
2019-08-08,11975.04,12060.0,11521.0,11999.77,51207.257174,2019,Thursday,0.0,11879.99,11132.91,11211.46,12304.47,11132.91,9961.35,632.71,64.19,0.19
2019-08-09,11994.17,12045.68,11700.0,11879.99,39427.152588,2019,Friday,-0.01,11309.31,11365.02,11408.54,12486.71,11365.02,10243.32,605.78,64.37,0.16
2019-08-10,11879.98,11985.0,11270.0,11309.31,42633.087048,2019,Saturday,-0.05,11549.97,11558.77,11526.4,12483.52,11558.77,10634.01,499.42,62.69,0.13
2019-08-11,11309.24,11600.0,11112.11,11549.97,26772.90691,2019,Sunday,0.02,11396.08,11629.12,11472.13,12375.04,11629.12,10883.19,402.84,55.29,0.05
2019-08-12,11539.08,11577.89,11235.32,11396.08,17568.227075,2019,Monday,-0.01,10892.71,11717.79,11491.59,12216.41,11717.79,11219.18,269.28,57.57,0.06
2019-08-13,11398.35,11456.16,10788.45,10892.71,33234.72968,2019,Tuesday,-0.04,10050.37,11655.98,11467.71,12190.24,11655.98,11121.72,288.53,55.62,-0.04
2019-08-14,10893.36,10897.48,9928.1,10050.37,54451.847499,2019,Wednesday,-0.08,10095.05,11571.84,11323.96,12328.58,11571.84,10815.1,408.69,49.69,-0.05
2019-08-15,10055.16,10234.08,10030.52,10095.05,4803.615287,2019,Thursday,0.0,10331.54,11296.89,11005.56,12521.69,11296.89,10072.08,661.47,41.69,-0.16
2019-08-16,10296.77,10536.03,9750.0,10331.54,51758.142918,2019,Friday,0.02,10216.02,11024.78,10777.94,12346.54,11024.78,9703.02,713.83,42.22,-0.16
2019-08-17,10331.15,10465.14,10000.0,10216.02,29000.581201,2019,Saturday,-0.01,10306.78,10803.58,10666.34,11990.17,10803.58,9616.98,640.84,45.07,-0.13
2019-08-18,10216.05,10500.0,10080.0,10306.78,24085.395172,2019,Sunday,0.01,10915.54,10647.39,10553.76,11814.25,10647.39,9480.53,630.17,43.93,-0.1
2019-08-19,10306.17,10930.0,10258.6,10915.54,37243.319217,2019,Monday,0.06,10760.51,10469.79,10492.01,11384.22,10469.79,9555.37,493.85,45.11,-0.11
2019-08-20,10914.73,10949.96,10560.0,10760.51,32298.288761,2019,Tuesday,-0.01,10142.57,10401.14,10597.89,11064.9,10401.14,9737.39,358.47,52.33,-0.04
2019-08-21,10760.51,10804.13,9858.0,10142.57,47355.719282,2019,Wednesday,-0.06,10099.88,10382.26,10638.55,10994.52,10382.26,9770.0,330.66,50.51,-0.01
2019-08-22,10140.82,10242.0,9762.0,10099.88,34059.642738,2019,Thursday,-0.0,10389.55,10395.43,10514.55,10981.99,10395.43,9808.87,316.78,43.94,0.01
2019-08-23,10099.9,10445.0,10019.79,10389.55,27550.336173,2019,Friday,0.03,10134.35,10396.12,10410.89,10981.28,10396.12,9810.96,316.02,43.52,0.0
2019-08-24,10388.16,10419.42,9890.0,10134.35,27692.456844,2019,Saturday,-0.02,10142.69,10404.41,10405.55,10987.31,10404.41,9821.51,314.8,47.22,0.01
2019-08-25,10134.61,10333.0,9906.97,10142.69,26271.657398,2019,Sunday,0.0,10372.25,10392.74,10337.75,10993.26,10392.74,9792.22,324.32,44.45,-0.01
2019-08-26,10142.69,10604.0,10137.93,10372.25,41687.511599,2019,Monday,0.02,10185.05,10369.3,10288.99,10993.74,10369.3,9744.85,337.24,44.57,-0.02
2019-08-27,10373.6,10391.08,10051.08,10185.05,28402.775383,2019,Tuesday,-0.02,9721.0,10291.69,10309.8,10733.66,10291.69,9849.71,238.69,47.75,-0.05
2019-08-28,10185.69,10299.0,9601.01,9721.0,42110.555375,2019,Wednesday,-0.05,9498.44,10209.48,10278.61,10431.3,10209.48,9987.65,119.8,45.46,-0.05
2019-08-29,9721.0,9724.0,9320.0,9498.44,35532.69491,2019,Thursday,-0.02,9584.54,10149.25,10139.21,10559.73,10149.25,9738.78,221.68,40.3,-0.04
2019-08-30,9499.01,9696.0,9350.41,9584.54,26834.318104,2019,Friday,0.01,9587.47,10063.33,9979.02,10679.45,10063.33,9447.22,332.74,38.07,-0.06
2019-08-31,9582.76,9684.51,9420.75,9587.47,17130.290074,2019,Saturday,0.0,9724.98,9948.33,9880.4,10578.32,9948.33,9318.34,340.23,39.46,-0.08
2019-09-01,9588.74,9830.0,9520.0,9724.98,19545.404843,2019,Sunday,0.01,10340.0,9870.21,9807.17,10523.74,9870.21,9216.67,352.95,39.51,-0.05
2019-09-02,9723.59,10450.0,9712.5,10340.0,44740.248093,2019,Monday,0.06,10615.28,9810.53,9786.62,10428.99,9810.53,9192.08,334.01,41.94,-0.04
2019-09-03,10340.0,10773.0,10272.0,10615.28,47998.376781,2019,Tuesday,0.03,10567.02,9805.93,9924.96,10407.84,9805.93,9204.02,325.07,51.33,-0.0
2019-09-04,10611.85,10799.0,10369.89,10567.02,43943.889026,2019,Wednesday,-0.0,10564.49,9867.39,10097.54,10666.99,9867.39,9067.78,431.84,54.85,0.04
2019-09-05,10565.92,10900.0,10450.0,10564.49,33970.960639,2019,Thursday,-0.0,10298.73,9988.25,10214.91,10909.33,9988.25,9067.16,497.44,54.11,0.09
2019-09-06,10563.13,10905.87,10150.0,10298.73,58799.640959,2019,Friday,-0.03,10455.88,10140.54,10302.31,11039.59,10140.54,9241.49,485.54,54.07,0.11
2019-09-07,10298.71,10558.0,10288.57,10455.88,27637.877392,2019,Saturday,0.02,10381.18,10242.57,10301.41,11019.93,10242.57,9465.2,419.82,49.79,0.07
2019-09-08,10455.9,10592.5,10208.0,10381.18,23984.672018,2019,Sunday,-0.01,10303.12,10366.63,10340.03,10935.4,10366.63,9797.85,307.17,52.2,0.09
2019-09-09,10381.24,10480.0,10068.5,10303.12,39835.727608,2019,Monday,-0.01,10098.15,10460.37,10350.32,10691.04,10460.37,10229.69,124.58,50.95,0.07
2019-09-10,10302.58,10384.99,9953.0,10098.15,28915.412225,2019,Tuesday,-0.02,10158.33,10455.1,10338.52,10697.9,10455.1,10212.3,131.13,49.61,-0.0
