timestamp,open,high,low,close,volume
2025-02-28,84710.19,85121.9,78270.95,84367.64,18242.412031
2025-03-01,84353.92,86551.17,83828.14,86075.33,3802.427745
2025-03-02,86069.72,95017.91,85064.3,94248.4,11957.661626
2025-03-03,94255.3,94413.24,85122.48,86219.69,12791.116135
2025-03-04,86222.03,88949.84,81509.2,87253.07,13989.893169
2025-03-05,87257.05,90999.99,86370.23,90612.12,7928.830558
2025-03-06,90603.91,92808.87,87847.81,89938.86,7440.820484
2025-03-07,89934.77,91274.83,84664.37,86782.09,15130.425988
2025-03-08,86777.59,86901.42,85245.38,86170.38,2642.999262
2025-03-09,86211.63,86494.5,80000.02,80724.63,6420.696931
2025-03-10,80761.13,84056.91,77464.06,78593.82,12737.931967
2025-03-11,78642.07,83621.12,76636.72,82923.73,12818.970247
2025-03-12,82923.73,84482.51,80603.85,83679.66,7661.302381
2025-03-13,83679.66,84336.1,79945.25,81111.28,5293.533731
2025-03-14,81120.99,85312.55,80828.58,83984.95,4909.382433
2025-03-15,83987.31,84661.83,83606.43,84337.64,1185.151152
2025-03-16,84337.64,85122.68,82000.01,82586.37,3951.286735
2025-03-17,82588.37,84758.92,82461.01,84034.57,4426.330981
2025-03-18,84022.54,84022.54,81153.7,82727.38,4407.870301
2025-03-19,82723.02,87000.0,82548.61,86844.79,7055.535989
2025-03-20,86844.79,87452.79,83650.23,84225.86,5352.713851
2025-03-21,84221.96,84849.99,83172.52,84088.82,2299.406205
2025-03-22,84092.48,84538.8,83657.84,83840.37,811.565891
2025-03-23,83833.16,86126.67,83822.01,86084.89,1567.221494
2025-03-24,86084.89,88758.0,85538.91,87497.02,4785.256919
2025-03-25,87497.04,88555.94,86333.19,87410.42,3742.879037
2025-03-26,87427.95,88279.21,85866.25,86901.55,3257.454892
2025-03-27,86901.55,87765.31,85804.58,87227.48,2993.564835
2025-03-28,87241.6,87512.18,83601.0,84413.52,4753.740357
2025-03-29,84394.78,84622.88,81661.19,82633.64,2226.403465
2025-03-30,82651.3,83521.76,81558.37,82354.29,2221.078695
2025-03-31,82391.64,83927.31,81275.18,82576.4,3239.0653
2025-04-01,82551.22,85553.66,82439.68,85164.52,4034.467405
2025-04-02,85201.27,88500.0,82336.64,82515.63,9612.582576
2025-04-03,82515.62,83941.35,81207.31,83202.29,5595.230232
2025-04-04,83231.27,84724.13,81663.66,83865.77,8043.168306
2025-04-05,83854.3,84261.89,82384.14,83538.93,1611.076121
2025-04-06,83539.6,83788.15,77154.92,78419.84,10427.904555
2025-04-07,78434.5,81211.57,74502.03,79159.93,23257.422244
2025-04-08,79163.39,80867.65,76239.22,76322.4,8771.559085
2025-04-09,76322.4,83587.37,74614.38,82607.68,19429.414467
2025-04-10,82609.22,82735.62,78462.1,79607.29,9198.763726
2025-04-11,79599.75,84299.66,78970.6,83410.48,8169.703947
2025-04-12,83416.95,85918.53,82793.6,85290.27,3596.197119
2025-04-13,85277.56,86107.06,83029.81,83772.39,4646.514985
2025-04-14,83777.21,85790.0,83700.26,84591.93,4967.269148
2025-04-15,84594.49,86480.17,83600.96,83638.97,4426.827653
2025-04-16,83637.56,85498.98,83100.68,84030.42,4370.369869
2025-04-17,84030.42,85470.92,83736.82,84934.69,3928.059122
2025-04-18,84953.83,85133.89,84300.45,84473.28,1286.241015
2025-04-19,84473.94,85654.53,84368.14,85079.02,2082.156952
2025-04-20,85077.02,85320.76,83937.92,85177.24,3435.413872
2025-04-21,85177.24,88478.35,85142.35,87516.1,8127.990849
2025-04-22,87516.09,94000.0,87074.88,93444.0,9457.016743
2025-04-23,93448.11,94678.81,91942.13,93694.69,6850.848269
2025-04-24,93689.8,93997.45,91660.02,93981.25,4910.623864
2025-04-25,93981.25,95770.78,92855.05,94634.02,5914.316925
2025-04-26,94642.51,95202.35,93875.75,94628.01,2491.295715
2025-04-27,94632.36,95328.5,93615.02,93736.49,1717.039869
2025-04-28,93754.41,95622.08,92800.02,94998.11,4357.397086
2025-04-29,95021.27,95464.62,93740.52,94260.46,3382.562533
2025-04-30,94252.88,95218.08,92920.82,94188.98,3079.520872
2025-05-01,94155.66,97425.15,94131.59,96479.88,4568.592036
2025-05-02,96498.35,97893.23,96356.78,96891.12,3538.664968
2025-05-03,96883.9,96928.89,95762.46,95880.0,1521.503112
2025-05-04,95851.88,96304.55,94157.52,94283.14,1718.219785
2025-05-05,94283.14,95199.85,93514.78,94748.93,2799.570867
2025-05-06,94772.0,96911.71,93400.01,96824.5,3217.29072
2025-05-07,96834.19,97726.66,95767.8,97001.03,3179.358943
2025-05-08,97020.45,104227.87,96877.69,103254.12,7243.524251
2025-05-09,103260.69,104361.25,102315.72,102972.38,4043.240169
2025-05-10,102985.56,104996.21,102818.77,104762.59,2161.309697
2025-05-11,104799.45,104950.27,103336.36,104117.59,2806.896029
2025-05-12,104117.6,105800.0,100722.67,102827.84,5397.952884
2025-05-13,102800.79,104967.78,101389.24,104117.2,3873.069848
2025-05-14,104114.57,104356.77,102607.09,103506.75,2634.209527
2025-05-15,103506.75,104182.98,101400.01,103761.83,3689.019222
2025-05-16,103763.71,104553.07,103108.46,103469.76,2247.015998
2025-05-17,103463.06,103707.78,102600.35,103108.54,1585.167878
2025-05-18,103127.81,106652.7,103111.64,106441.58,3368.483316
2025-05-19,106465.71,107112.05,102084.01,105565.71,5202.6606
2025-05-20,105579.25,107299.99,104200.01,106812.06,3500.166726
2025-05-21,106832.3,110752.63,106101.25,109643.94,7407.167419
2025-05-22,109673.78,111971.4,109187.96,111697.86,5465.217538
2025-05-23,111705.05,111797.09,106813.01,107316.86,5942.27156
2025-05-24,107316.47,109494.51,106880.27,107760.11,2186.482809
2025-05-25,107760.11,109319.13,106610.6,109008.02,2409.990083
2025-05-26,109014.27,110439.07,108670.59,109453.8,2590.897983
2025-05-27,109442.77,110763.02,107492.76,108951.92,3956.315028
2025-05-28,108907.59,109271.18,106777.0,107746.37,2930.711126
2025-05-29,107781.66,108898.27,105311.35,105588.5,4967.790013
2025-05-30,105588.5,106315.28,103634.54,103988.03,3673.519238
2025-05-31,103973.45,104897.67,103111.01,104635.24,1563.727806
2025-06-01,104623.41,105874.2,103760.03,105643.09,1854.465674
2025-06-02,105631.35,105946.01,103661.82,105843.31,2111.401988
2025-06-03,105849.96,106806.41,104884.24,105361.66,2184.336505
2025-06-04,105345.93,105983.72,104176.87,104680.98,1784.543159
2025-06-05,104697.49,105900.77,100386.12,101509.15,4703.073402
2025-06-06,101509.15,105334.65,101093.02,104302.34,3158.916356
2025-06-07,104299.44,105897.88,103879.39,105540.85,902.69604
2025-06-08,105552.73,106497.46,105005.64,105734.31,777.20905
2025-06-09,105716.84,110606.78,105318.36,110257.32,2860.319249
2025-06-10,110216.22,110394.72,108335.17,110262.4,2049.375601
2025-06-11,110272.19,110391.93,108042.68,108650.46,1975.893232
2025-06-12,108634.72,108814.21,105672.01,105685.45,3385.514753
2025-06-13,105672.01,106180.14,102646.2,106083.42,5513.358683
2025-06-14,106075.2,106235.26,104303.85,105414.94,1284.094984
2025-06-15,105414.94,106136.71,104494.53,105594.02,1462.96106
2025-06-16,105595.95,108945.61,104978.29,106790.73,2751.10622
2025-06-17,106790.73,107761.6,103370.33,104565.28,4214.25107
2025-06-18,104560.49,105528.85,103505.23,104887.04,2591.812193
2025-06-19,104887.04,105230.36,103932.47,104674.75,1178.823812
2025-06-20,104667.77,106499.99,102361.79,103301.29,2900.632107
2025-06-21,103301.28,103982.9,100900.0,102110.37,2237.744219
2025-06-22,102125.82,103407.79,98194.63,100974.29,5838.855355
2025-06-23,100965.1,106061.83,99631.79,105352.0,5219.295564
2025-06-24,105341.58,106290.0,104629.33,106081.75,3034.280655
2025-06-25,106095.61,108140.03,105819.36,107340.57,3508.424491
2025-06-26,107340.57,108276.94,106568.59,106952.72,3049.619932
2025-06-27,106947.57,107746.23,106400.01,107032.72,2576.201409
2025-06-28,107057.29,107536.79,106830.0,107298.04,703.49433
2025-06-29,107298.04,108528.47,107172.52,108346.66,1497.510462
2025-06-30,108346.66,108769.83,106746.27,107164.53,1666.47189
2025-07-01,107139.86,107541.48,105253.95,105685.98,2000.725644
2025-07-02,105665.23,109740.59,105130.0,108826.89,2392.119843
2025-07-03,108870.33,110488.99,108513.15,109587.35,1849.524923
2025-07-04,109588.61,109781.16,107288.0,107984.26,1141.400228
2025-07-05,107984.26,108420.05,107755.69,108198.17,335.640986
2025-07-06,108211.0,109695.85,107802.63,109200.0,802.20332
2025-07-07,109200.0,109682.15,107515.53,108263.17,847.065038
2025-07-08,108262.29,109204.42,107419.22,108929.64,1150.035005
2025-07-09,108924.1,111998.05,108328.13,111246.58,2605.120455
2025-07-10,111241.23,117238.05,110513.28,115983.04,5235.344643
2025-07-11,116004.58,118842.56,115218.77,117520.28,3110.922036
2025-07-12,117525.07,118201.67,116920.15,117389.09,1914.058989
2025-07-13,117425.06,119482.23,117221.37,119047.16,1386.361686
2025-07-14,119076.5,123199.44,118905.17,119853.11,4025.973993
2025-07-15,119825.81,119943.14,115724.3,117535.22,4045.32251
